count,title,subtitle,link,cover_image_url,ground_truth
2969,Did a Grocer Promote ‘Delicious for Chanukah’ Hams?,"Although the claimed location may be a bit off, the photograph is real.",https://www.snopes.com/fact-check/hammy-hanukkah/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
2970,Anna Kostenko Photorealistic Paintings,Slideshow presents photorealistic paintings by an artist named Anna Kostenko?,https://www.snopes.com/fact-check/anna-kostenko/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2971,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2972,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
2973,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
2974,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
2975,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
2976,Car Attacked by Mountain Lion,Photographs show an automobile attacked by a mountain lion?,https://www.snopes.com/fact-check/cougar-town-sedan/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2977,Hunter Stalked by Mountain Lion,Photograph shows an elk hunter being stalked by a mountain lion?,https://www.snopes.com/fact-check/stalking-feat/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2978,Feeding the Eagles,Rumor: Photographs show bald eagles being fed on a spit in winter.,https://www.snopes.com/fact-check/feeding-the-eagles/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2979,Storm Clouds,Do photographs show Hurricane Katrina approaching the Gulf Coast?,https://www.snopes.com/fact-check/storm-clouds/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2980,Hogzilla,"Does a photograph show a 12-foot-long, 1000-lb. hog dubbed 'Hogzilla'?",https://www.snopes.com/fact-check/hogzilla/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2981,Desecration of Arizona and U.S. Flags in Phoenix,Photographs show activists displaying defaced U.S. and Arizona flags during a protest over an Arizona immigration law.,https://www.snopes.com/fact-check/capture-the-flag/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2982,F/A-37,Do photographs show a prototype of the new F/A-37 military plane?,https://www.snopes.com/fact-check/fa-37/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2983,Is This Michelle Obama with Princess Letizia and Carla Bruni-Sarkozy?,"Same women, different times",https://www.snopes.com/fact-check/obama-letizia-bruni/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
2984,Exhibit B-5: Girl Gets Hit by Car After Prank Goes Wrong,A video shows a woman being hit by a car after fleeing her home from a prank intruder.,https://www.snopes.com/fact-check/exhibit-b-5/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
2985,Crossed Fingers,Photograph shows soldier shaking hands with Sen. Hillary Clinton while crossing his fingers?,https://www.snopes.com/fact-check/crossed-fingers/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2986,Look What Arizona Found!,Photographs supposedly show a cache of weapons confiscated from a site on the Arizona border.,https://www.snopes.com/fact-check/arizona-border-arsenal/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
2987,Lorry Pushes Car,Video shows a truck pushing an automobile trapped in front of its grille?,https://www.snopes.com/fact-check/bump-truck/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2988,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2989,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
2990,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
2991,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
2992,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
2993,TV Reporter Hit by Car,Video shows a television reporter being run over by a car.,https://www.snopes.com/fact-check/crash-course/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2994,Is the ‘Firefall’ Real?,"Images of a ""fire waterfall"" or ""firefall"" in California's Yosemite National Park have more than one explanation.",https://www.snopes.com/fact-check/firefall-fire-waterfall/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
2995,Arizona Rest Area,Photographs show backpacks and clothing discarded at an Arizona rest area used by illegal immigrants.,https://www.snopes.com/fact-check/arizona-rest-area/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2996,Gatorade,Do photos show an alligator swimming across a lake with a deer clutched in its jaws?,https://www.snopes.com/fact-check/gatorade/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
2997,Bears Finishing What Katrina Started,Photograph shows a Chicago fan holding a crude sign at the NFC championship game,https://www.snopes.com/fact-check/bears-finishing-katrina-started/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
2998,Arizona Billboard,Photograph shows Arizona billboard poking fun at Los Angeles' decision to boycott that state?,https://www.snopes.com/fact-check/arizona-billboard/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
2999,Mexican Flag at Montebello High School,Photograph shows a Mexican national flag flown at Montebello High School?,https://www.snopes.com/fact-check/welcome-to-calexico/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3000,Do You See the Motorcycle?,"""Wake up people, stop talking on cell phones and texting while trying to drive!""",https://www.snopes.com/fact-check/do-you-see-the-motorcycle/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mostly-true
3001,Volcanic Ash Airplane Damage,Photographs show an airplane engine damaged by volcanic ash?,https://www.snopes.com/fact-check/pain-in-the-ash/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3002,Playground Bears,Photographs show black bears cavorting on a backyard playset in Alaska.,https://www.snopes.com/fact-check/playground-bears/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3003,Trouble a-Bruin,Photographs show wild bears posing with humans on the grounds around an Alaska cottage.,https://www.snopes.com/fact-check/trouble-a-bruin/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3004,Elementary School Production of ‘Scarface’,Video clip shows an elementary school stage production of 'Scarface'?,https://www.snopes.com/fact-check/scarface/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3005,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3006,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3007,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3008,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
3009,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3010,Is This the ‘Strongest Dog in the World’?,The 'strongest dog in the world' reportedly works 'in the Russian army special forces.',https://www.snopes.com/fact-check/strongest-dog-in-the-world/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3011,Texas Rattlesnake,Photograph shows a 9-foot rattlesnake caught in Texas?,https://www.snopes.com/fact-check/texas-rattlesnake/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3012,"Molly, the Horse with a Prosthetic Leg","Photographs show Molly, a horse with a prosthetic leg.",https://www.snopes.com/fact-check/meet-molly/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3013,The WHY,Photographs show a distinctive 150-ft x 124-ft yacht known as a WHY?,https://www.snopes.com/fact-check/the-why/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3014,Bel Air Mansion,Photographs show a mansion belonging to Filipino senator Manny Villar?,https://www.snopes.com/fact-check/bel-air-mansion/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3015,Rainbow Roses,Photograph shows roses bred to grow multi-colored petals?,https://www.snopes.com/fact-check/rainbow-roses/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3016,Train Sets Bridge on Fire,Do these photographs show a train that set a wooden bridge on fire?,https://www.snopes.com/fact-check/a-bridge-too-far/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3017,Mugabe Mansion,Photographs show a mansion belonging to Filipino senator Manny Villar?,https://www.snopes.com/fact-check/mugabe-mansion/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3018,Grave Statement,Does a photograph show a headstone marking the grave of lawyer Johnny Cochran?,https://www.snopes.com/fact-check/grave-statement/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3019,Miss Me Yet?,Photograph shows a billboard bearing a picture of President Bush and the legend 'Miss Me Yet?'?,https://www.snopes.com/fact-check/miss-me-yet/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3020,Gear Disaster,Do photographs show a rental car ruined by a tourist who drove it 130 miles in first gear?,https://www.snopes.com/fact-check/gear-disaster/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3021,Giant George,"Photographs show 'Giant George,' a 7-foot long Blue Great Dane.",https://www.snopes.com/fact-check/giant-george/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3022,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3023,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3024,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3025,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
3026,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3027,University of Wisconsin Booklet Photoshopped to Add Black Student,"""This was an error in judgment that shouldn't have happened.""",https://www.snopes.com/fact-check/uw-booklet-student-added/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3028,Alligator Attack on Golfer,Photographs show a golfer whose arm was torn off by an alligator?,https://www.snopes.com/fact-check/alligator-attack-on-golfer/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3029,Comet Between Fireworks and Lightning,"Photograph taken on an Australian beach captures fireworks, lightning, and a comet.",https://www.snopes.com/fact-check/perth-day/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3030,Deer Caught by Fisherman in Chesapeake Bay,Photographs show a live deer caught by fishermen.,https://www.snopes.com/fact-check/deerly-departed/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3031,Tulsa Crash,Photographs show a motorcyclist who crashed into the back of a truck.,https://www.snopes.com/fact-check/tulsa-crash/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3032,2-Year-Old Girl Given Ecstasy,Video shows a 2-year-old girl who had been given the drug Ecstasy.,https://www.snopes.com/fact-check/ecstasy-trip/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3033,Undersea Restaurant,Photographs show an undersea restaurant.,https://www.snopes.com/fact-check/undersea-restaurant/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3034,Infinity Tower Flooding Accident,Photographs show a high-rise construction site flooded by waters from a nearby marina.,https://www.snopes.com/fact-check/infinity-tower/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3035,"Hercules, the World’s Biggest Dog","A photograph of ""Hercules, the World's Biggest Dog"" is anything but that.",https://www.snopes.com/fact-check/hercules/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3036,The Cow and the Snake,Photograph shows a snake pulling a cow out of the water.,https://www.snopes.com/fact-check/snake-vs-cow/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3037,Gored in the Leg by a Bull,Photograph shows a man gored in the leg by a bull.,https://www.snopes.com/fact-check/horning-in/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3038,Bear Hunt,Photographs allegedly show an enormous bear killed by an Alaskan hunter back in 2001.,https://www.snopes.com/fact-check/bear-hunt/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,mostly-true
3039,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3040,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3041,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3042,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
3043,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3044,Michael Vick Virginia Beach SPCA Advertisment,Image shows an advertisement from the SPCA thanking Michael Vick for his assistance in rescuing pit bulls.,https://www.snopes.com/fact-check/michael-vick/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3045,Intel Core 2 Duo Advertisement,Image shows a recalled advertisement for Intel processors.,https://www.snopes.com/fact-check/duo-meaning/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3046,Video Captured by Traffic Camera,Video shows car running red light and sending another vehicle into a pedestrian?,https://www.snopes.com/fact-check/crash-landing/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3047,Twins Switched at Birth,An identical twin given to the wrong parents was reunited with this brother later in life.,https://www.snopes.com/fact-check/repaired/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3048,Male Pregnancy,Is a man pregnant?,https://www.snopes.com/fact-check/a-womb-of-his-own/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3049,Contraceptive Jelly on Toast,Did a woman sue a pharmacy after using contraceptive jelly on her toast?,https://www.snopes.com/fact-check/jelly-babied/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3050,Ejaculate in Bath Water Causes Pregnancy,Did a boy's mother becomes pregnant after using the same bathwater he'd ejaculated in?,https://www.snopes.com/fact-check/wife-of-bath/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3051,Upstate New York (Oswego) Snow,"Photographs show the aftermath of record snowstorms in Oswego, New York.",https://www.snopes.com/fact-check/record-snowfall-in-oswego/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3052,Face the Camera,Photograph shows an ATM sign warning that making faces into a security camera is a federal crime?,https://www.snopes.com/fact-check/face-the-camera/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3053,Binary Explosive,Video clip shows the detonation of a home-made 'binary explosive'?,https://www.snopes.com/fact-check/binary-explosive/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3054,Is This the Kansas City Library?,Big buzz about those big books.,https://www.snopes.com/fact-check/kansas-city-library/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3055,Elk on Canadian Highway in Banff,"Photograph shows elk traversing a wildlife overpass in Banff, Alberta.",https://www.snopes.com/fact-check/elk-crossing/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3056,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3057,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3058,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3059,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
3060,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3061,Tom Daschle Pledge of Allegiance,Photograph captures Senator Tom Daschle saluting the flag with the wrong hand?,https://www.snopes.com/fact-check/hand-mirror/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3062,Tiger Woods’ New Yacht,Photograph shows golfer Tiger Woods' new yacht.,https://www.snopes.com/fact-check/tigers-yacht/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3063,Tiger Woods’ House,Do photographs show the beachfront home of golfer Tiger Woods?,https://www.snopes.com/fact-check/tiger-woods-house/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3064,Honda ‘Middle East’ Commercial,Honda commercial advises customers to switch to hybrid cars because it will mean 'less money for terror'?,https://www.snopes.com/fact-check/civic-duty/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3065,Power Struggle,Photographs show utility workers discovering a large alligator and a nest of snakes?,https://www.snopes.com/fact-check/power-struggle/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3066,Don’t Text and Drive,Photographs show a motorist whose torso was severed when he crashed into a truck while talking on a cell phone?,https://www.snopes.com/fact-check/dont-text-and-drive/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3067,Towboat Goes Under Bridge,Series of photographs shows a towboat rolling under a bridge and emerging from the other side.,https://www.snopes.com/fact-check/rollin-on-the-river/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3068,Does This Photograph Show Legislators Playing Solitaire?,"""The bills they’re passing by playing solitaire instead of voting for us are taking away our freedoms with every key stroke.""",https://www.snopes.com/fact-check/legislature-solitaire/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3069,Man Falling from Building,Photograph shows man falling from skyscraper while occupants try to catch him through a window.,https://www.snopes.com/fact-check/man-falling/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3070,Albino Moose,Photographs show a pair of albino moose alongside a highway?,https://www.snopes.com/fact-check/albino-moose/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3071,"Gizmo, the Toilet-Flushing Cat",Homeowners discover a furtively flushing feline is the source of their huge water bills.,https://www.snopes.com/fact-check/four-legged-flusher/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3072,Queenstown Men’s Room,"Photograph shows artwork around the urinals of a men's restroom at a hotel in Queenstown, New Zealand?",https://www.snopes.com/fact-check/measure-for-measure/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3073,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3074,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3075,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3076,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
3077,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3078,Swine Flu Advice,E-mails provide helpful advice about swine flu?,https://www.snopes.com/fact-check/the-days-of-swine-neuroses/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3079,Year 1999 A.D.,Video clip shows a mid-1960s imagining of what technology would be like in the year 1999.,https://www.snopes.com/fact-check/year-1999-ad/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3080,World’s Tallest Woman,Photographs show the 'biggest woman in the world.',https://www.snopes.com/fact-check/tall-tail/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3081,A Dog Called Faith,Photographs show a bipedal dog named Faith.,https://www.snopes.com/fact-check/a-dog-called-faith/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3082,Sears Baby-Cooking Grill,Did the Sears web site offer a 'body part roaster' grill for cooking babies?,https://www.snopes.com/fact-check/from-sears-to-eternity/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3083,Puppy with Heart-Shaped Marking,Photographs show a puppy with a heart-shaped pattern in its coat?,https://www.snopes.com/fact-check/puppy-love/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3084,Shark Attack,Does a photograph show a shark attacking a British Navy diver?,https://www.snopes.com/fact-check/shark-attack-3/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3085,Michael Jackson at 40,Image shows a magazine's projection of what Michael Jackson would look like at age 40?,https://www.snopes.com/fact-check/michael-jackson-at-40/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3086,Is This a ‘Russia’s Got Talent’ Fatal Accident?,A video clip captures a 'Russia's Got Talent' contestant accidentally shooting his partner in the head with an arrow.,https://www.snopes.com/fact-check/russias-got-talent-accident/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3087,Driver Thrown from Car,Video shows a driver being thrown from his car in a collision and being run over by oncoming traffic.,https://www.snopes.com/fact-check/thrown-from-car/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
